timestamp,event,data
2020-01-07 19:17:19.531332,batch_begin,190
2020-01-07 19:17:19.652418,batch_begin,191
2020-01-07 19:17:19.772505,batch_begin,192
2020-01-07 19:17:19.893007,batch_begin,193
2020-01-07 19:17:20.082331,batch_begin,194
2020-01-07 19:17:20.203718,batch_begin,195
2020-01-07 19:17:20.324203,batch_begin,196
2020-01-07 19:17:20.457281,batch_begin,197
2020-01-07 19:17:20.578084,batch_begin,198
2020-01-07 19:17:20.703915,batch_begin,199
2020-01-07 19:17:20.824172,batch_begin,200
2020-01-07 19:17:21.013246,batch_begin,201
2020-01-07 19:17:21.134116,batch_begin,202
2020-01-07 19:17:21.254426,batch_begin,203
2020-01-07 19:17:21.374554,batch_begin,204
2020-01-07 19:17:21.495123,batch_begin,205
2020-01-07 19:17:21.585795,batch_begin,206
2020-01-07 19:17:21.724515,batch_begin,207
2020-01-07 19:17:21.844488,batch_begin,208
2020-01-07 19:17:21.964777,batch_begin,209
2020-01-07 19:17:22.086239,batch_begin,210
2020-01-07 19:17:22.206525,batch_begin,211
2020-01-07 19:17:22.326192,batch_begin,212
2020-01-07 19:17:22.412757,batch_begin,213
2020-01-07 19:17:22.532999,batch_begin,214
2020-01-07 19:17:22.639153,batch_begin,215
2020-01-07 19:17:22.759588,batch_begin,216
2020-01-07 19:17:22.880190,batch_begin,217
2020-01-07 19:17:23.000563,batch_begin,218
2020-01-07 19:17:23.155498,batch_begin,219
2020-01-07 19:17:23.275389,batch_begin,220
2020-01-07 19:17:23.395679,batch_begin,221
2020-01-07 19:17:23.515836,batch_begin,222
2020-01-07 19:17:23.635026,batch_begin,223
2020-01-07 19:17:23.755433,batch_begin,224
2020-01-07 19:17:23.875247,batch_begin,225
2020-01-07 19:17:23.995501,batch_begin,226
2020-01-07 19:17:24.115240,batch_begin,227
2020-01-07 19:17:24.234346,batch_begin,228
2020-01-07 19:17:24.355663,batch_begin,229
2020-01-07 19:17:24.448290,batch_begin,230
2020-01-07 19:17:24.568848,batch_begin,231
2020-01-07 19:17:24.688613,batch_begin,232
2020-01-07 19:17:24.809323,batch_begin,233
2020-01-07 19:17:24.930463,batch_begin,234
2020-01-07 19:17:25.050845,batch_begin,235
2020-01-07 19:17:25.170766,batch_begin,236
2020-01-07 19:17:25.291434,batch_begin,237
2020-01-07 19:17:25.412390,batch_begin,238
2020-01-07 19:17:27.061227,epoch_end,4
2020-01-07 19:17:27.068687,epoch_begin,5
2020-01-07 19:17:27.068932,batch_begin,0
2020-01-07 19:17:27.193369,batch_begin,1
2020-01-07 19:17:27.314882,batch_begin,2
2020-01-07 19:17:27.434919,batch_begin,3
2020-01-07 19:17:27.625003,batch_begin,4
2020-01-07 19:17:27.746862,batch_begin,5
2020-01-07 19:17:27.937092,batch_begin,6
2020-01-07 19:17:28.057016,batch_begin,7
2020-01-07 19:17:28.247220,batch_begin,8
2020-01-07 19:17:28.365617,batch_begin,9
2020-01-07 19:17:28.476877,batch_begin,10
2020-01-07 19:17:28.597449,batch_begin,11
2020-01-07 19:17:28.718522,batch_begin,12
2020-01-07 19:17:28.839124,batch_begin,13
2020-01-07 19:17:28.959999,batch_begin,14
2020-01-07 19:17:29.126148,batch_begin,15
2020-01-07 19:17:29.225590,batch_begin,16
2020-01-07 19:17:29.345613,batch_begin,17
2020-01-07 19:17:29.491995,batch_begin,18
2020-01-07 19:17:29.612931,batch_begin,19
2020-01-07 19:17:29.804662,batch_begin,20
2020-01-07 19:17:29.931588,batch_begin,21
2020-01-07 19:17:30.067172,batch_begin,22
2020-01-07 19:17:30.256848,batch_begin,23
2020-01-07 19:17:30.378104,batch_begin,24
2020-01-07 19:17:30.498171,batch_begin,25
2020-01-07 19:17:30.618724,batch_begin,26
2020-01-07 19:17:30.739355,batch_begin,27
2020-01-07 19:17:30.859483,batch_begin,28
2020-01-07 19:17:30.979876,batch_begin,29
2020-01-07 19:17:31.099544,batch_begin,30
2020-01-07 19:17:31.219289,batch_begin,31
2020-01-07 19:17:31.339182,batch_begin,32
2020-01-07 19:17:31.459395,batch_begin,33
2020-01-07 19:17:31.578881,batch_begin,34
2020-01-07 19:17:31.698066,batch_begin,35
2020-01-07 19:17:31.817700,batch_begin,36
2020-01-07 19:17:31.937716,batch_begin,37
2020-01-07 19:17:32.060419,batch_begin,38
2020-01-07 19:17:32.248681,batch_begin,39
2020-01-07 19:17:32.368184,batch_begin,40
2020-01-07 19:17:32.487548,batch_begin,41
2020-01-07 19:17:32.607272,batch_begin,42
2020-01-07 19:17:32.795616,batch_begin,43
2020-01-07 19:17:32.915122,batch_begin,44
2020-01-07 19:17:33.036032,batch_begin,45
2020-01-07 19:17:33.114438,batch_begin,46
2020-01-07 19:17:33.202708,batch_begin,47
2020-01-07 19:17:33.322980,batch_begin,48
2020-01-07 19:17:33.444006,batch_begin,49
2020-01-07 19:17:33.633844,batch_begin,50
2020-01-07 19:17:33.728340,batch_begin,51
2020-01-07 19:17:33.918302,batch_begin,52
2020-01-07 19:17:34.102150,batch_begin,53
2020-01-07 19:17:34.261038,batch_begin,54
2020-01-07 19:17:34.381766,batch_begin,55
2020-01-07 19:17:34.502065,batch_begin,56
2020-01-07 19:17:34.622834,batch_begin,57
2020-01-07 19:17:34.742796,batch_begin,58
2020-01-07 19:17:34.862951,batch_begin,59
2020-01-07 19:17:34.984025,batch_begin,60
2020-01-07 19:17:35.104496,batch_begin,61
2020-01-07 19:17:35.203736,batch_begin,62
2020-01-07 19:17:35.380499,batch_begin,63
2020-01-07 19:17:35.501109,batch_begin,64
2020-01-07 19:17:35.621999,batch_begin,65
2020-01-07 19:17:35.742381,batch_begin,66
2020-01-07 19:17:35.862351,batch_begin,67
2020-01-07 19:17:36.051082,batch_begin,68
2020-01-07 19:17:36.171458,batch_begin,69
2020-01-07 19:17:36.360127,batch_begin,70
2020-01-07 19:17:36.480099,batch_begin,71
2020-01-07 19:17:36.603466,batch_begin,72
2020-01-07 19:17:36.723904,batch_begin,73
2020-01-07 19:17:36.844303,batch_begin,74
2020-01-07 19:17:36.964369,batch_begin,75
2020-01-07 19:17:37.084418,batch_begin,76
2020-01-07 19:17:37.205582,batch_begin,77
2020-01-07 19:17:37.326365,batch_begin,78
2020-01-07 19:17:37.446495,batch_begin,79
2020-01-07 19:17:37.566468,batch_begin,80
2020-01-07 19:17:37.657652,batch_begin,81
2020-01-07 19:17:37.777323,batch_begin,82
2020-01-07 19:17:37.920573,batch_begin,83
2020-01-07 19:17:38.040732,batch_begin,84
2020-01-07 19:17:38.161685,batch_begin,85
2020-01-07 19:17:38.282167,batch_begin,86
2020-01-07 19:17:38.402561,batch_begin,87
2020-01-07 19:17:38.522744,batch_begin,88
2020-01-07 19:17:38.643254,batch_begin,89
2020-01-07 19:17:38.763335,batch_begin,90
2020-01-07 19:17:38.885801,batch_begin,91
2020-01-07 19:17:39.006023,batch_begin,92
2020-01-07 19:17:39.143751,batch_begin,93
2020-01-07 19:17:39.225927,batch_begin,94
2020-01-07 19:17:39.350499,batch_begin,95
2020-01-07 19:17:39.473475,batch_begin,96
2020-01-07 19:17:39.663667,batch_begin,97
2020-01-07 19:17:39.783074,batch_begin,98
2020-01-07 19:17:39.902616,batch_begin,99
2020-01-07 19:17:40.023187,batch_begin,100
2020-01-07 19:17:40.143113,batch_begin,101
2020-01-07 19:17:40.263291,batch_begin,102
2020-01-07 19:17:40.387286,batch_begin,103
2020-01-07 19:17:40.506855,batch_begin,104
2020-01-07 19:17:40.627223,batch_begin,105
2020-01-07 19:17:40.747326,batch_begin,106
2020-01-07 19:17:40.867706,batch_begin,107
2020-01-07 19:17:40.988438,batch_begin,108
2020-01-07 19:17:41.108658,batch_begin,109
2020-01-07 19:17:41.228881,batch_begin,110
2020-01-07 19:17:41.350044,batch_begin,111
2020-01-07 19:17:41.470244,batch_begin,112
2020-01-07 19:17:41.550562,batch_begin,113
2020-01-07 19:17:41.670238,batch_begin,114
2020-01-07 19:17:41.790163,batch_begin,115
2020-01-07 19:17:41.910402,batch_begin,116
2020-01-07 19:17:42.099870,batch_begin,117
2020-01-07 19:17:42.220517,batch_begin,118
2020-01-07 19:17:42.340857,batch_begin,119
2020-01-07 19:17:42.461037,batch_begin,120
2020-01-07 19:17:42.581263,batch_begin,121
2020-01-07 19:17:42.670465,batch_begin,122
2020-01-07 19:17:42.791366,batch_begin,123
2020-01-07 19:17:42.911288,batch_begin,124
2020-01-07 19:17:43.100469,batch_begin,125
2020-01-07 19:17:43.220831,batch_begin,126
2020-01-07 19:17:43.347709,batch_begin,127
2020-01-07 19:17:43.467981,batch_begin,128
2020-01-07 19:17:43.588789,batch_begin,129
2020-01-07 19:17:43.709735,batch_begin,130
2020-01-07 19:17:43.830551,batch_begin,131
2020-01-07 19:17:44.019444,batch_begin,132
2020-01-07 19:17:44.211177,batch_begin,133
2020-01-07 19:17:44.332942,batch_begin,134
2020-01-07 19:17:44.453439,batch_begin,135
2020-01-07 19:17:44.576013,batch_begin,136
2020-01-07 19:17:44.695935,batch_begin,137
2020-01-07 19:17:44.816156,batch_begin,138
2020-01-07 19:17:44.936695,batch_begin,139
2020-01-07 19:17:45.059528,batch_begin,140
2020-01-07 19:17:45.180007,batch_begin,141
2020-01-07 19:17:45.264355,batch_begin,142
2020-01-07 19:17:45.371545,batch_begin,143
2020-01-07 19:17:45.445783,batch_begin,144
2020-01-07 19:17:45.536420,batch_begin,145
2020-01-07 19:17:45.613943,batch_begin,146
2020-01-07 19:17:45.727266,batch_begin,147
2020-01-07 19:17:45.847154,batch_begin,148
2020-01-07 19:17:46.036377,batch_begin,149
2020-01-07 19:17:46.167429,batch_begin,150
2020-01-07 19:17:46.288078,batch_begin,151
2020-01-07 19:17:46.407565,batch_begin,152
2020-01-07 19:17:46.526782,batch_begin,153
2020-01-07 19:17:46.646312,batch_begin,154
2020-01-07 19:17:46.767228,batch_begin,155
2020-01-07 19:17:46.859897,batch_begin,156
2020-01-07 19:17:46.980098,batch_begin,157
2020-01-07 19:17:47.105018,batch_begin,158
2020-01-07 19:17:47.226119,batch_begin,159
2020-01-07 19:17:47.346957,batch_begin,160
2020-01-07 19:17:47.536254,batch_begin,161
2020-01-07 19:17:47.655987,batch_begin,162
2020-01-07 19:17:47.775414,batch_begin,163
2020-01-07 19:17:47.894681,batch_begin,164
2020-01-07 19:17:48.015390,batch_begin,165
2020-01-07 19:17:48.117976,batch_begin,166
2020-01-07 19:17:48.238377,batch_begin,167
2020-01-07 19:17:48.426796,batch_begin,168
2020-01-07 19:17:48.547340,batch_begin,169
2020-01-07 19:17:48.645180,batch_begin,170
2020-01-07 19:17:48.765376,batch_begin,171
2020-01-07 19:17:48.957123,batch_begin,172
2020-01-07 19:17:49.077805,batch_begin,173
2020-01-07 19:17:49.198492,batch_begin,174
2020-01-07 19:17:49.347978,batch_begin,175
2020-01-07 19:17:49.468823,batch_begin,176
2020-01-07 19:17:49.589359,batch_begin,177
2020-01-07 19:17:49.670485,batch_begin,178
2020-01-07 19:17:49.790941,batch_begin,179
2020-01-07 19:17:49.911372,batch_begin,180
2020-01-07 19:17:50.031466,batch_begin,181
2020-01-07 19:17:50.152102,batch_begin,182
2020-01-07 19:17:50.272658,batch_begin,183
2020-01-07 19:17:50.393217,batch_begin,184
2020-01-07 19:17:50.582805,batch_begin,185
2020-01-07 19:17:50.771470,batch_begin,186
2020-01-07 19:17:50.891722,batch_begin,187
2020-01-07 19:17:50.996649,batch_begin,188
2020-01-07 19:17:51.116560,batch_begin,189
2020-01-07 19:17:51.237503,batch_begin,190
2020-01-07 19:17:51.357428,batch_begin,191
2020-01-07 19:17:51.478111,batch_begin,192
2020-01-07 19:17:51.598113,batch_begin,193
2020-01-07 19:17:51.788260,batch_begin,194
2020-01-07 19:17:51.908702,batch_begin,195
2020-01-07 19:17:52.029194,batch_begin,196
2020-01-07 19:17:52.161668,batch_begin,197
2020-01-07 19:17:52.282521,batch_begin,198
2020-01-07 19:17:52.408226,batch_begin,199
2020-01-07 19:17:52.528478,batch_begin,200
2020-01-07 19:17:52.717774,batch_begin,201
2020-01-07 19:17:52.839930,batch_begin,202
2020-01-07 19:17:52.961540,batch_begin,203
2020-01-07 19:17:53.082738,batch_begin,204
2020-01-07 19:17:53.202876,batch_begin,205
2020-01-07 19:17:53.292532,batch_begin,206
2020-01-07 19:17:53.427962,batch_begin,207
2020-01-07 19:17:53.548482,batch_begin,208
2020-01-07 19:17:53.668989,batch_begin,209
2020-01-07 19:17:53.789573,batch_begin,210
2020-01-07 19:17:53.910330,batch_begin,211
2020-01-07 19:17:54.030693,batch_begin,212
2020-01-07 19:17:54.116569,batch_begin,213
2020-01-07 19:17:54.236052,batch_begin,214
2020-01-07 19:17:54.342661,batch_begin,215
2020-01-07 19:17:54.463711,batch_begin,216
2020-01-07 19:17:54.583906,batch_begin,217
2020-01-07 19:17:54.704853,batch_begin,218
2020-01-07 19:17:54.859034,batch_begin,219
2020-01-07 19:17:54.979876,batch_begin,220
2020-01-07 19:17:55.099982,batch_begin,221
2020-01-07 19:17:55.219494,batch_begin,222
2020-01-07 19:17:55.340005,batch_begin,223
2020-01-07 19:17:55.460292,batch_begin,224
2020-01-07 19:17:55.580683,batch_begin,225
2020-01-07 19:17:55.701659,batch_begin,226
2020-01-07 19:17:55.822430,batch_begin,227
2020-01-07 19:17:55.943617,batch_begin,228
2020-01-07 19:17:56.064698,batch_begin,229
2020-01-07 19:17:56.158751,batch_begin,230
2020-01-07 19:17:56.278299,batch_begin,231
2020-01-07 19:17:56.399084,batch_begin,232
2020-01-07 19:17:56.519847,batch_begin,233
2020-01-07 19:17:56.639568,batch_begin,234
2020-01-07 19:17:56.760438,batch_begin,235
2020-01-07 19:17:56.880321,batch_begin,236
2020-01-07 19:17:57.001181,batch_begin,237
2020-01-07 19:17:57.121637,batch_begin,238
2020-01-07 19:17:58.766903,epoch_end,5
2020-01-07 19:17:58.774153,epoch_begin,6
2020-01-07 19:17:58.774444,batch_begin,0
2020-01-07 19:17:58.899208,batch_begin,1
2020-01-07 19:17:59.019195,batch_begin,2
2020-01-07 19:17:59.140621,batch_begin,3
2020-01-07 19:17:59.329364,batch_begin,4
2020-01-07 19:17:59.449651,batch_begin,5
2020-01-07 19:17:59.639504,batch_begin,6
2020-01-07 19:17:59.765269,batch_begin,7
2020-01-07 19:17:59.954168,batch_begin,8
2020-01-07 19:18:00.072415,batch_begin,9
2020-01-07 19:18:00.183930,batch_begin,10
2020-01-07 19:18:00.303725,batch_begin,11
2020-01-07 19:18:00.424239,batch_begin,12
2020-01-07 19:18:00.544346,batch_begin,13
2020-01-07 19:18:00.664482,batch_begin,14
2020-01-07 19:18:00.829089,batch_begin,15
2020-01-07 19:18:00.929438,batch_begin,16
2020-01-07 19:18:01.050326,batch_begin,17
2020-01-07 19:18:01.195959,batch_begin,18
2020-01-07 19:18:01.315811,batch_begin,19
2020-01-07 19:18:01.504630,batch_begin,20
2020-01-07 19:18:01.630717,batch_begin,21
2020-01-07 19:18:01.764936,batch_begin,22
2020-01-07 19:18:01.954853,batch_begin,23
2020-01-07 19:18:02.074606,batch_begin,24
2020-01-07 19:18:02.193941,batch_begin,25
2020-01-07 19:18:02.314623,batch_begin,26
2020-01-07 19:18:02.435572,batch_begin,27
2020-01-07 19:18:02.555294,batch_begin,28
2020-01-07 19:18:02.674760,batch_begin,29
2020-01-07 19:18:02.794304,batch_begin,30
2020-01-07 19:18:02.914270,batch_begin,31
2020-01-07 19:18:03.035422,batch_begin,32
2020-01-07 19:18:03.156883,batch_begin,33
2020-01-07 19:18:03.278021,batch_begin,34
2020-01-07 19:18:03.398901,batch_begin,35
2020-01-07 19:18:03.519633,batch_begin,36
2020-01-07 19:18:03.639492,batch_begin,37
2020-01-07 19:18:03.771401,batch_begin,38
2020-01-07 19:18:03.961128,batch_begin,39
2020-01-07 19:18:04.081605,batch_begin,40
2020-01-07 19:18:04.202067,batch_begin,41
2020-01-07 19:18:04.322926,batch_begin,42
2020-01-07 19:18:04.511937,batch_begin,43
2020-01-07 19:18:04.633343,batch_begin,44
2020-01-07 19:18:04.753180,batch_begin,45
2020-01-07 19:18:04.830040,batch_begin,46
2020-01-07 19:18:04.917776,batch_begin,47
2020-01-07 19:18:05.037800,batch_begin,48
2020-01-07 19:18:05.158149,batch_begin,49
2020-01-07 19:18:05.347653,batch_begin,50
2020-01-07 19:18:05.442941,batch_begin,51
2020-01-07 19:18:05.635667,batch_begin,52
2020-01-07 19:18:05.819853,batch_begin,53
2020-01-07 19:18:05.978307,batch_begin,54
2020-01-07 19:18:06.098595,batch_begin,55
2020-01-07 19:18:06.218457,batch_begin,56
2020-01-07 19:18:06.338973,batch_begin,57
2020-01-07 19:18:06.460379,batch_begin,58
2020-01-07 19:18:06.580149,batch_begin,59
2020-01-07 19:18:06.700661,batch_begin,60
2020-01-07 19:18:06.822287,batch_begin,61
2020-01-07 19:18:06.918933,batch_begin,62
2020-01-07 19:18:07.094407,batch_begin,63
2020-01-07 19:18:07.215294,batch_begin,64
2020-01-07 19:18:07.336087,batch_begin,65
2020-01-07 19:18:07.456391,batch_begin,66
2020-01-07 19:18:07.576667,batch_begin,67
2020-01-07 19:18:07.766484,batch_begin,68
2020-01-07 19:18:07.886919,batch_begin,69
2020-01-07 19:18:08.075435,batch_begin,70
2020-01-07 19:18:08.196061,batch_begin,71
2020-01-07 19:18:08.316520,batch_begin,72
2020-01-07 19:18:08.437169,batch_begin,73
2020-01-07 19:18:08.557712,batch_begin,74
2020-01-07 19:18:08.678479,batch_begin,75
2020-01-07 19:18:08.801246,batch_begin,76
2020-01-07 19:18:08.921703,batch_begin,77
2020-01-07 19:18:09.042435,batch_begin,78
2020-01-07 19:18:09.162200,batch_begin,79
2020-01-07 19:18:09.283052,batch_begin,80
2020-01-07 19:18:09.375138,batch_begin,81
2020-01-07 19:18:09.495476,batch_begin,82
2020-01-07 19:18:09.638429,batch_begin,83
2020-01-07 19:18:09.761181,batch_begin,84
2020-01-07 19:18:09.882279,batch_begin,85
2020-01-07 19:18:10.002896,batch_begin,86
2020-01-07 19:18:10.122673,batch_begin,87
2020-01-07 19:18:10.242810,batch_begin,88
2020-01-07 19:18:10.362412,batch_begin,89
2020-01-07 19:18:10.485556,batch_begin,90
2020-01-07 19:18:10.605711,batch_begin,91
2020-01-07 19:18:10.727491,batch_begin,92
2020-01-07 19:18:10.864630,batch_begin,93
2020-01-07 19:18:10.945183,batch_begin,94
2020-01-07 19:18:11.065369,batch_begin,95
2020-01-07 19:18:11.189038,batch_begin,96
2020-01-07 19:18:11.378617,batch_begin,97
2020-01-07 19:18:11.498141,batch_begin,98
2020-01-07 19:18:11.618572,batch_begin,99
2020-01-07 19:18:11.738982,batch_begin,100
2020-01-07 19:18:11.858725,batch_begin,101
2020-01-07 19:18:11.978040,batch_begin,102
2020-01-07 19:18:12.102178,batch_begin,103
2020-01-07 19:18:12.222475,batch_begin,104
2020-01-07 19:18:12.343410,batch_begin,105
2020-01-07 19:18:12.464056,batch_begin,106
2020-01-07 19:18:12.584845,batch_begin,107
2020-01-07 19:18:12.705907,batch_begin,108
2020-01-07 19:18:12.826422,batch_begin,109
2020-01-07 19:18:12.946998,batch_begin,110
2020-01-07 19:18:13.067617,batch_begin,111
2020-01-07 19:18:13.188534,batch_begin,112
2020-01-07 19:18:13.269832,batch_begin,113
2020-01-07 19:18:13.389724,batch_begin,114
2020-01-07 19:18:13.509905,batch_begin,115
2020-01-07 19:18:13.630595,batch_begin,116
2020-01-07 19:18:13.819516,batch_begin,117
2020-01-07 19:18:13.940007,batch_begin,118
2020-01-07 19:18:14.060289,batch_begin,119
2020-01-07 19:18:14.181992,batch_begin,120
2020-01-07 19:18:14.302087,batch_begin,121
2020-01-07 19:18:14.392430,batch_begin,122
2020-01-07 19:18:14.513232,batch_begin,123
2020-01-07 19:18:14.633658,batch_begin,124
2020-01-07 19:18:14.823357,batch_begin,125
2020-01-07 19:18:14.943643,batch_begin,126
2020-01-07 19:18:15.071278,batch_begin,127
2020-01-07 19:18:15.190857,batch_begin,128
2020-01-07 19:18:15.314200,batch_begin,129
2020-01-07 19:18:15.433932,batch_begin,130
2020-01-07 19:18:15.553324,batch_begin,131
2020-01-07 19:18:15.741647,batch_begin,132
2020-01-07 19:18:15.930091,batch_begin,133
2020-01-07 19:18:16.049867,batch_begin,134
2020-01-07 19:18:16.169503,batch_begin,135
2020-01-07 19:18:16.290642,batch_begin,136
2020-01-07 19:18:16.410228,batch_begin,137
2020-01-07 19:18:16.530324,batch_begin,138
2020-01-07 19:18:16.649828,batch_begin,139
2020-01-07 19:18:16.769516,batch_begin,140
2020-01-07 19:18:16.889151,batch_begin,141
2020-01-07 19:18:16.972856,batch_begin,142
2020-01-07 19:18:17.080012,batch_begin,143
2020-01-07 19:18:17.165471,batch_begin,144
2020-01-07 19:18:17.254740,batch_begin,145
2020-01-07 19:18:17.333835,batch_begin,146
2020-01-07 19:18:17.449203,batch_begin,147
2020-01-07 19:18:17.570947,batch_begin,148
2020-01-07 19:18:17.759146,batch_begin,149
2020-01-07 19:18:17.887653,batch_begin,150
2020-01-07 19:18:18.007038,batch_begin,151
2020-01-07 19:18:18.130558,batch_begin,152
2020-01-07 19:18:18.251158,batch_begin,153
2020-01-07 19:18:18.370569,batch_begin,154
2020-01-07 19:18:18.490325,batch_begin,155
2020-01-07 19:18:18.582809,batch_begin,156
2020-01-07 19:18:18.702573,batch_begin,157
2020-01-07 19:18:18.822206,batch_begin,158
2020-01-07 19:18:18.941571,batch_begin,159
2020-01-07 19:18:19.061030,batch_begin,160
2020-01-07 19:18:19.249469,batch_begin,161
2020-01-07 19:18:19.369698,batch_begin,162
2020-01-07 19:18:19.488988,batch_begin,163
2020-01-07 19:18:19.608488,batch_begin,164
2020-01-07 19:18:19.727767,batch_begin,165
2020-01-07 19:18:19.829489,batch_begin,166
2020-01-07 19:18:19.949011,batch_begin,167
2020-01-07 19:18:20.135574,batch_begin,168
2020-01-07 19:18:20.255239,batch_begin,169
2020-01-07 19:18:20.351071,batch_begin,170
2020-01-07 19:18:20.470578,batch_begin,171
2020-01-07 19:18:20.661435,batch_begin,172
2020-01-07 19:18:20.780854,batch_begin,173
2020-01-07 19:18:20.900502,batch_begin,174
2020-01-07 19:18:21.048867,batch_begin,175
2020-01-07 19:18:21.168395,batch_begin,176
2020-01-07 19:18:21.291934,batch_begin,177
2020-01-07 19:18:21.373454,batch_begin,178
2020-01-07 19:18:21.492887,batch_begin,179
2020-01-07 19:18:21.612761,batch_begin,180
2020-01-07 19:18:21.732179,batch_begin,181
2020-01-07 19:18:21.851484,batch_begin,182
2020-01-07 19:18:21.970768,batch_begin,183
2020-01-07 19:18:22.090411,batch_begin,184
2020-01-07 19:18:22.279530,batch_begin,185
2020-01-07 19:18:22.468125,batch_begin,186
2020-01-07 19:18:22.588100,batch_begin,187
2020-01-07 19:18:22.691129,batch_begin,188
2020-01-07 19:18:22.810938,batch_begin,189
2020-01-07 19:18:22.930126,batch_begin,190
2020-01-07 19:18:23.049376,batch_begin,191
2020-01-07 19:18:23.168597,batch_begin,192
2020-01-07 19:18:23.291215,batch_begin,193
2020-01-07 19:18:23.479969,batch_begin,194
2020-01-07 19:18:23.600082,batch_begin,195
2020-01-07 19:18:23.723737,batch_begin,196
2020-01-07 19:18:23.858608,batch_begin,197
2020-01-07 19:18:23.978451,batch_begin,198
2020-01-07 19:18:24.104084,batch_begin,199
2020-01-07 19:18:24.223890,batch_begin,200
2020-01-07 19:18:24.412950,batch_begin,201
2020-01-07 19:18:24.539023,batch_begin,202
2020-01-07 19:18:24.659085,batch_begin,203
2020-01-07 19:18:24.779085,batch_begin,204
2020-01-07 19:18:24.902399,batch_begin,205
2020-01-07 19:18:24.990633,batch_begin,206
2020-01-07 19:18:25.129024,batch_begin,207
2020-01-07 19:18:25.248692,batch_begin,208
2020-01-07 19:18:25.368528,batch_begin,209
2020-01-07 19:18:25.489400,batch_begin,210
2020-01-07 19:18:25.609298,batch_begin,211
2020-01-07 19:18:25.729283,batch_begin,212
2020-01-07 19:18:25.814656,batch_begin,213
2020-01-07 19:18:25.937297,batch_begin,214
2020-01-07 19:18:26.043111,batch_begin,215
2020-01-07 19:18:26.163148,batch_begin,216
2020-01-07 19:18:26.282990,batch_begin,217
2020-01-07 19:18:26.403395,batch_begin,218
2020-01-07 19:18:26.558105,batch_begin,219
2020-01-07 19:18:26.678087,batch_begin,220
2020-01-07 19:18:26.798463,batch_begin,221
2020-01-07 19:18:26.918160,batch_begin,222
2020-01-07 19:18:27.037524,batch_begin,223
2020-01-07 19:18:27.157233,batch_begin,224
2020-01-07 19:18:27.276654,batch_begin,225
2020-01-07 19:18:27.396668,batch_begin,226
2020-01-07 19:18:27.519109,batch_begin,227
2020-01-07 19:18:27.639655,batch_begin,228
2020-01-07 19:18:27.759273,batch_begin,229
2020-01-07 19:18:27.854029,batch_begin,230
2020-01-07 19:18:27.974051,batch_begin,231
2020-01-07 19:18:28.093539,batch_begin,232
2020-01-07 19:18:28.213517,batch_begin,233
2020-01-07 19:18:28.333739,batch_begin,234
2020-01-07 19:18:28.454667,batch_begin,235
2020-01-07 19:18:28.577286,batch_begin,236
2020-01-07 19:18:28.700247,batch_begin,237
2020-01-07 19:18:28.823111,batch_begin,238
2020-01-07 19:18:30.916617,epoch_end,6
2020-01-07 19:18:30.925252,epoch_begin,7
2020-01-07 19:18:30.925531,batch_begin,0
2020-01-07 19:18:31.053140,batch_begin,1
2020-01-07 19:18:31.176571,batch_begin,2
2020-01-07 19:18:31.298340,batch_begin,3
2020-01-07 19:18:31.487831,batch_begin,4
2020-01-07 19:18:31.607912,batch_begin,5
2020-01-07 19:18:31.796650,batch_begin,6
2020-01-07 19:18:31.916721,batch_begin,7
2020-01-07 19:18:32.105117,batch_begin,8
2020-01-07 19:18:32.225335,batch_begin,9
2020-01-07 19:18:32.336542,batch_begin,10
2020-01-07 19:18:32.455885,batch_begin,11
2020-01-07 19:18:32.575153,batch_begin,12
2020-01-07 19:18:32.694434,batch_begin,13
2020-01-07 19:18:32.814522,batch_begin,14
2020-01-07 19:18:32.979337,batch_begin,15
2020-01-07 19:18:33.080332,batch_begin,16
2020-01-07 19:18:33.199791,batch_begin,17
2020-01-07 19:18:33.344271,batch_begin,18
2020-01-07 19:18:33.463810,batch_begin,19
2020-01-07 19:18:33.652340,batch_begin,20
2020-01-07 19:18:33.778253,batch_begin,21
2020-01-07 19:18:33.912216,batch_begin,22
2020-01-07 19:18:34.100296,batch_begin,23
2020-01-07 19:18:34.219503,batch_begin,24
2020-01-07 19:18:34.338633,batch_begin,25
2020-01-07 19:18:34.457787,batch_begin,26
2020-01-07 19:18:34.577618,batch_begin,27
2020-01-07 19:18:34.698396,batch_begin,28
2020-01-07 19:18:34.818602,batch_begin,29
2020-01-07 19:18:34.939044,batch_begin,30
2020-01-07 19:18:35.058938,batch_begin,31
2020-01-07 19:18:35.178930,batch_begin,32
2020-01-07 19:18:35.299641,batch_begin,33
2020-01-07 19:18:35.420444,batch_begin,34
2020-01-07 19:18:35.541649,batch_begin,35
2020-01-07 19:18:35.662138,batch_begin,36
2020-01-07 19:18:35.781920,batch_begin,37
2020-01-07 19:18:35.902887,batch_begin,38
2020-01-07 19:18:36.092119,batch_begin,39
2020-01-07 19:18:36.214929,batch_begin,40
2020-01-07 19:18:36.340220,batch_begin,41
2020-01-07 19:18:36.460736,batch_begin,42
2020-01-07 19:18:36.650368,batch_begin,43
2020-01-07 19:18:36.771151,batch_begin,44
2020-01-07 19:18:36.891582,batch_begin,45
2020-01-07 19:18:36.970478,batch_begin,46
2020-01-07 19:18:37.058814,batch_begin,47
2020-01-07 19:18:37.178387,batch_begin,48
